Drug Name,Drug ID (ChEMBL),Queried Disease (per drug),Phase,Status,Reason,Mechanism of Action,Trial IDs (NCT),PubMed Reference,PubChem CID,Molecular Formula,Canonical SMILES,Molecular Weight,Source URLs
VANDETANIB,CHEMBL24828,non-small cell lung carcinoma,PHASE_1,Withdrawn,Support for investigational products has been withdrawn.,Ephrin receptor inhibitor; Epidermal growth factor receptor inhibitor; Tyrosine-protein kinase BRK inhibitor; Tyrosine-protein kinase SRC inhibitor; Tyrosine-protein kinase TIE-2 inhibitor; Tyrosine-protein kinase receptor RET inhibitor; Vascular endothelial growth factor receptor inhibitor,NCT01004419,PMID:32846061 - Efficacy of Selpercatinib in RET-Altered Thyroid Cancers. - (The New England journal of medicine 2020),3081361,C22H24BrFN4O2,,475.4,https://clinicaltrials.gov/study/NCT01004419
VANDETANIB,CHEMBL24828,"paraganglioma, adrenal gland pheochromocytoma",PHASE_1,Withdrawn,Poor patient accrual,Ephrin receptor inhibitor; Epidermal growth factor receptor inhibitor; Tyrosine-protein kinase BRK inhibitor; Tyrosine-protein kinase SRC inhibitor; Tyrosine-protein kinase TIE-2 inhibitor; Tyrosine-protein kinase receptor RET inhibitor; Vascular endothelial growth factor receptor inhibitor,NCT01941849,PMID:32846061 - Efficacy of Selpercatinib in RET-Altered Thyroid Cancers. - (The New England journal of medicine 2020),3081361,C22H24BrFN4O2,,475.4,https://clinicaltrials.gov/study/NCT01941849
TARLOXOTINIB,CHEMBL4297661,"head and neck squamous cell carcinoma, skin squamous cell carcinoma",PHASE_2,Terminated,Lack of efficacy,Epidermal growth factor receptor inhibitor,NCT02449681,PMID:35435625 - A phase II study of tarloxotinib (a hypoxia activated prodrug of a pan-erb tyrosine kinase inhibitor) in patients with recurrent or metastatic squamous cell carcinoma of the head and neck or skin. - (Investigational new drugs 2022),51038316,C24H24BrClN9O3+,,601.9,https://clinicaltrials.gov/study/NCT02449681
TARLOXOTINIB,CHEMBL4297661,non-small cell lung carcinoma,PHASE_2,Terminated,Lack of efficacy,Epidermal growth factor receptor inhibitor,NCT02454842,PMID:28922791 - Targeting Hypoxia to Improve Non-Small Cell Lung Cancer Outcome. - (Journal of the National Cancer Institute 2018),51038316,C24H24BrClN9O3+,,601.9,https://clinicaltrials.gov/study/NCT02454842
TARLOXOTINIB,CHEMBL4297661,non-small cell lung carcinoma,PHASE_1_2,Terminated,Study drug was discontinued by manufacturer for business reasons.,Epidermal growth factor receptor inhibitor,NCT05313009,PMID:28922791 - Targeting Hypoxia to Improve Non-Small Cell Lung Cancer Outcome. - (Journal of the National Cancer Institute 2018),51038316,C24H24BrClN9O3+,,601.9,https://clinicaltrials.gov/study/NCT05313009
DACOMITINIB,CHEMBL2105719,non-small cell lung carcinoma,PHASE_1,Terminated,poor accrual,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor protein-tyrosine kinase erbB-4 inhibitor,NCT01918761,"PMID:28958502 - Dacomitinib versus gefitinib as first-line treatment for patients with EGFR-mutation-positive non-small-cell lung cancer (ARCHER 1050): a randomised, open-label, phase 3 trial. - (The Lancet. Oncology 2017)",11511120,C24H25ClFN5O2,,469.9,https://clinicaltrials.gov/study/NCT01918761
DACOMITINIB,CHEMBL2105719,"brain metastasis, non-small cell lung carcinoma",UNKNOWN,Withdrawn,Sponsor Decision,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor protein-tyrosine kinase erbB-4 inhibitor,NCT06075615,"PMID:28958502 - Dacomitinib versus gefitinib as first-line treatment for patients with EGFR-mutation-positive non-small-cell lung cancer (ARCHER 1050): a randomised, open-label, phase 3 trial. - (The Lancet. Oncology 2017)",11511120,C24H25ClFN5O2,,469.9,https://clinicaltrials.gov/study/NCT06075615
MAVELERTINIB,CHEMBL3989970,non-small cell lung carcinoma,PHASE_1_2,Terminated,"The study was ended for strategic reasons and changes in the external environment.

The safety profile and risk benefit ratio for PF-0674775 remained unchanged.",Epidermal growth factor receptor erbB1 inhibitor,NCT02349633,,91668194,C18H22FN9O2,,415.4,https://clinicaltrials.gov/study/NCT02349633
FIRMONERTINIB,CHEMBL4297258,non-small cell lung carcinoma,PHASE_2,Terminated,Indications have been approved for marketing,Epidermal growth factor receptor erbB1 inhibitor,NCT03452592,"PMID:33780662 - Efficacy, safety, and genetic analysis of furmonertinib (AST2818) in patients with EGFR T790M mutated non-small-cell lung cancer: a phase 2b, multicentre, single-arm, open-label study. - (The Lancet. Respiratory medicine 2021)",118861389,C28H31F3N8O2,,568.6,https://clinicaltrials.gov/study/NCT03452592
FIRMONERTINIB,CHEMBL4297258,non-small cell lung carcinoma,PHASE_1,Terminated,Indications have been approved for marketing,Epidermal growth factor receptor erbB1 inhibitor,NCT02973763,"PMID:32007598 - Safety, Clinical Activity, and Pharmacokinetics of Alflutinib (AST2818) in Patients With Advanced NSCLC With EGFR T790M Mutation. - (Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer 2020)",118861389,C28H31F3N8O2,,568.6,https://clinicaltrials.gov/study/NCT02973763
